26.00637, 25.11553, 25.18746, 24.74804, 25.15496, 24.84844, 24.41000, 24.87109, 25.70306, 24.85522, 27.73873, 28.19406, 32.01308, 31.73675, 31.03491, 29.75076, 28.17575, 25.83694, 24.98260, 25.83911, 25.19442, 24.90215, 24.74774, 25.15063, 24.64446, 24.03008, 24.71978, 23.91616, 23.71700, 23.32113, 23.55670, 25.65209
24.62002, 25.06167, 25.51696, 25.29730, 24.06518, 24.75503, 24.33267, 24.60708, 25.14684, 25.41876, 27.37545, 29.27120, 31.35659, 30.76220, 31.09808, 30.20806, 27.74069, 27.06915, 25.31384, 25.45825, 24.61813, 24.86276, 24.48336, 24.30444, 24.42205, 24.66317, 24.10501, 24.20135, 23.65374, 24.13430, 24.13613, 24.32022
26.30276, 24.55120, 24.92498, 24.80303, 24.57720, 23.86932, 24.03695, 25.20709, 25.20172, 25.20526, 28.11691, 29.74935, 30.69668, 30.50762, 30.75347, 29.78222, 28.04177, 26.64929, 25.27615, 25.06451, 24.34509, 24.62573, 24.81164, 24.90731, 24.64199, 25.47457, 25.17556, 24.69970, 25.68798, 24.85494, 24.63973, 25.30621
25.06436, 24.10647, 24.99987, 24.58984, 25.05334, 24.96493, 24.99014, 25.05969, 25.10378, 25.08959, 28.01715, 28.80459, 30.38781, 30.51797, 30.48803, 30.55181, 28.10415, 26.87176, 24.47451, 24.91882, 24.74920, 24.35049, 24.03585, 24.67852, 24.46948, 25.76269, 26.08926, 26.28915, 25.53213, 25.44396, 25.85821, 24.87414
23.90685, 24.78774, 23.63644, 25.13574, 24.80139, 24.32287, 24.62017, 24.81515, 25.26226, 25.84603, 27.95577, 28.68160, 29.73062, 28.95400, 30.67684, 31.23641, 28.80807, 27.70840, 24.73001, 24.89147, 24.78561, 24.19656, 24.58788, 25.24868, 25.67578, 24.58923, 25.48528, 25.65237, 25.34677, 25.74944, 25.56158, 24.83346
25.65505, 24.27151, 24.90035, 25.13778, 25.72466, 24.72955, 24.81826, 24.79244, 25.59558, 25.52746, 27.87118, 28.75128, 29.65200, 29.27947, 29.75506, 30.58520, 28.47119, 26.99694, 24.80859, 24.27236, 25.17980, 24.51202, 24.74163, 24.91451, 25.43548, 24.88699, 24.81069, 25.05505, 24.58132, 25.83965, 25.30892, 25.49081
25.03271, 24.40774, 24.34057, 24.64895, 25.06924, 25.76718, 25.87533, 25.91101, 27.43768, 28.08221, 29.76562, 29.49417, 29.22894, 28.72753, 29.25637, 29.49636, 28.36117, 26.57919, 24.98071, 24.69049, 24.81216, 24.63119, 24.08901, 24.71072, 24.93109, 24.51690, 25.67837, 25.42376, 25.86318, 24.71758, 26.16146, 25.58200
24.23528, 24.46264, 24.39083, 24.86132, 25.34368, 25.48525, 26.96179, 27.24569, 27.59197, 28.97177, 29.65292, 29.71459, 28.84329, 28.81524, 28.78619, 29.60464, 27.64794, 26.71862, 24.93096, 24.77441, 24.53390, 24.70767, 24.37267, 24.67163, 24.09738, 24.54348, 25.45635, 24.93273, 25.10632, 25.65875, 25.10653, 25.80636
24.14346, 24.21108, 24.73007, 25.13076, 26.33627, 26.10272, 28.32385, 28.36651, 29.80798, 29.95742, 29.84249, 29.79904, 29.55966, 29.33563, 29.44323, 29.56744, 27.91427, 26.27026, 24.14669, 24.29095, 24.47921, 24.57034, 24.53887, 24.42874, 24.77950, 24.31103, 25.27841, 25.35616, 25.44650, 23.80200, 24.53579, 25.82907
24.47036, 23.51782, 24.96459, 24.29949, 26.56066, 26.92385, 28.45138, 29.16006, 29.12472, 29.62762, 29.41094, 29.46722, 29.51208, 29.47174, 29.47375, 29.37451, 27.81796, 26.24819, 24.57098, 24.52096, 24.43743, 24.04504, 24.37951, 24.85455, 24.40829, 24.93463, 25.45788, 25.85528, 25.41155, 24.69366, 25.20342, 25.03097
23.42806, 23.74557, 24.90066, 25.92404, 27.04510, 28.56396, 29.27249, 29.49487, 29.87658, 29.36041, 29.46609, 29.55700, 29.73187, 29.74343, 29.64450, 29.07482, 27.77972, 25.78918, 24.31561, 24.69354, 24.37271, 24.68862, 25.34319, 24.97103, 25.02136, 24.74383, 24.97326, 24.71133, 24.05688, 25.17510, 25.63052, 24.49804
24.86801, 24.18646, 25.35220, 26.26068, 28.49023, 28.81188, 29.47787, 29.45736, 29.39135, 30.11517, 29.98156, 29.49502, 29.50088, 29.22384, 29.01614, 29.22592, 26.46591, 25.11303, 23.83029, 24.53091, 24.01577, 24.32141, 24.65579, 25.13278, 24.59716, 24.94241, 25.40072, 24.77566, 24.34301, 25.36978, 24.96786, 25.49072
24.53350, 23.93966, 26.09716, 27.38476, 28.81552, 29.05767, 29.39977, 29.45034, 29.72262, 29.22338, 29.37222, 30.02630, 30.06002, 29.44760, 29.30612, 29.25768, 25.06429, 23.63906, 23.79852, 23.73126, 23.87649, 24.14312, 24.05828, 23.82595, 25.30850, 24.68514, 24.78106, 24.53414, 24.83615, 24.40856, 25.63384, 25.07562
24.23406, 22.97936, 26.75976, 28.52447, 28.55511, 29.31170, 29.86187, 29.75512, 29.20123, 29.32278, 29.28713, 29.68313, 29.39401, 28.92953, 29.14126, 28.17114, 24.58782, 23.93594, 23.37075, 23.17855, 23.56637, 23.76693, 24.00241, 24.01531, 24.38134, 24.61743, 24.45394, 25.29986, 25.04366, 24.43499, 23.79717, 24.46615
24.34304, 23.61675, 26.85577, 29.21157, 29.14071, 28.53527, 29.17455, 29.95092, 30.02545, 29.77999, 29.70117, 29.43984, 28.98263, 28.97054, 29.29339, 27.74157, 23.46716, 23.25625, 23.11520, 23.10583, 23.35644, 23.63259, 23.85458, 23.64382, 23.59683, 23.68298, 24.42605, 25.06649, 25.10839, 24.45828, 24.66134, 24.74825
24.17278, 23.55679, 27.46749, 28.09918, 28.71850, 28.50509, 29.66796, 29.10940, 29.64309, 29.65048, 29.43252, 29.35159, 29.03906, 28.93517, 29.79730, 27.70376, 17.91857, 23.39633, 23.50292, 23.08834, 23.11852, 23.03134, 23.19387, 23.44280, 23.97412, 23.76281, 24.12274, 24.78698, 23.94259, 23.92825, 23.42611, 25.22824
24.91476, 24.23367, 28.03222, 28.62860, 28.24212, 28.68701, 29.15591, 28.82452, 29.33181, 29.45907, 29.87554, 30.02444, 28.91598, 29.51184, 29.75823, 27.71395, 22.61874, 23.16528, 23.28494, 22.92306, 23.34945, 23.08712, 23.46307, 23.61425, 24.30248, 23.69366, 23.97338, 24.16311, 24.18331, 23.42800, 25.50222, 25.59152
26.01946, 26.56744, 27.56439, 28.31652, 29.07858, 27.82943, 28.66201, 29.08230, 28.65100, 28.93612, 30.10638, 29.65072, 28.71505, 29.03518, 29.52639, 27.93283, 22.52807, 22.50469, 22.94799, 23.15902, 23.08087, 23.09805, 23.84054, 23.94790, 24.15637, 24.28378, 24.67288, 24.97824, 24.62228, 25.16293, 25.84582, 26.74127
