27.24676, 24.79348, 26.73879, 24.66567, 25.72573, 24.20648, 25.01129, 24.01595, 25.43890, 24.74154, 25.72924, 24.72033, 26.09030, 24.75591, 25.75674, 24.35494, 26.62567, 25.04763, 27.12396, 25.53170, 25.97543, 25.12078, 27.13058, 25.46517, 26.34908, 24.95553, 26.52557, 23.94409, 26.60714, 25.09680, 28.14175, 24.37136
24.54925, 26.90307, 24.41866, 26.42510, 24.12512, 26.35479, 24.62216, 26.62039, 25.05886, 25.91369, 25.03121, 25.84899, 24.81475, 26.46057, 24.58099, 26.07232, 25.35729, 26.22979, 25.29904, 26.90359, 25.66760, 26.46017, 25.82839, 26.55010, 25.03671, 26.83843, 25.20257, 25.67037, 24.96847, 26.46325, 24.30636, 27.16973
27.01815, 24.65637, 26.77783, 24.81527, 25.82311, 25.10537, 26.00015, 23.77911, 25.45425, 24.12982, 25.78515, 23.82638, 25.98043, 24.20345, 26.21923, 24.35775, 25.83108, 24.76867, 26.78222, 25.61160, 26.12393, 25.78948, 27.03616, 25.28481, 26.55087, 25.23495, 26.88970, 26.11291, 26.78027, 25.60516, 26.82693, 24.90081
25.78817, 27.80441, 24.28662, 26.75207, 23.92639, 26.04141, 24.16162, 25.84027, 25.24212, 25.36736, 24.28405, 25.14138, 24.78146, 25.57562, 24.80322, 26.64507, 25.05779, 25.98492, 24.56967, 26.42602, 26.61248, 27.09915, 25.33908, 26.64654, 26.21527, 27.24151, 25.91216, 27.21359, 25.94851, 27.24453, 25.58828, 28.88787
26.40533, 24.17886, 26.30676, 24.53353, 25.87286, 24.49764, 25.81146, 24.65679, 24.81576, 24.70825, 25.64266, 24.82534, 25.15045, 24.24606, 25.94946, 25.00595, 26.12377, 25.09527, 26.84863, 27.42315, 31.08392, 29.31030, 28.11694, 26.52276, 27.35436, 26.03582, 26.84017, 25.83080, 26.74432, 25.02346, 27.59319, 25.38619
25.25292, 26.14422, 24.28829, 25.90176, 23.68160, 25.51245, 24.12274, 25.32449, 24.81295, 25.38168, 24.72088, 25.79672, 24.76760, 26.20599, 24.79553, 26.02307, 25.33624, 26.45648, 26.99444, 30.96066, 32.90456, 32.63924, 28.08026, 28.09078, 26.34609, 26.71795, 24.86364, 27.71874, 25.50421, 27.08779, 25.13751, 27.90569
25.60461, 24.45434, 26.06466, 23.22238, 26.53768, 25.05966, 25.52841, 24.44122, 25.50869, 23.95873, 25.10598, 24.81371, 25.27313, 24.68499, 26.09744, 25.02246, 25.71160, 25.20532, 29.68743, 31.30551, 34.13522, 33.33099, 30.10272, 27.67584, 26.80786, 26.54434, 27.53939, 25.22204, 26.63058, 25.48361, 27.77520, 25.07885
24.27212, 24.36779, 24.36898, 25.94274, 24.49056, 26.27160, 24.52523, 25.95861, 24.93197, 24.86450, 24.35034, 25.66720, 25.05853, 25.86431, 24.15374, 25.90701, 25.31790, 25.58590, 27.81750, 32.08636, 33.95422, 34.47015, 29.08703, 28.87124, 25.72924, 26.57195, 25.43203, 26.95040, 26.17391, 27.33862, 25.34210, 27.61807
26.11071, 23.63317, 25.96087, 24.25686, 25.27560, 24.29446, 26.05337, 24.96267, 25.63610, 24.48345, 26.17465, 24.77795, 25.72372, 25.11672, 25.50408, 24.44259, 25.53042, 24.60806, 29.27017, 30.79748, 34.51714, 33.24050, 28.51418, 26.76446, 26.72738, 25.58270, 26.96282, 26.13809, 26.93078, 25.62918, 26.79580, 25.03561
23.34210, 25.11968, 23.75237, 25.67187, 24.99883, 25.54714, 24.31402, 25.14587, 24.42986, 25.84558, 24.47430, 25.31033, 25.25219, 25.50607, 24.53744, 25.46762, 25.18725, 25.84728, 27.94564, 31.70797, 33.57107, 33.22253, 28.01669, 28.13107, 26.12139, 26.79305, 26.11358, 26.78079, 25.90930, 26.65298, 24.29531, 26.65215
