23.23342, 25.37783, 25.55551, 25.95428, 23.60952, 24.29263, 23.56402, 24.74883, 24.85354, 25.71139, 25.02783, 25.52368, 25.15536, 25.92636, 24.42220, 26.44467, 25.70678, 25.39944, 24.66183, 25.61956, 25.15670, 25.20901, 25.23757, 24.94772, 24.32726, 25.04153, 24.26385, 26.18984, 24.90817, 25.38601, 22.50295, 25.56903
25.39245, 24.71801, 25.92083, 24.71871, 24.56008, 24.01205, 26.27584, 24.29803, 25.29193, 24.33944, 25.39215, 24.31927, 25.68304, 25.67095, 26.08688, 26.06277, 25.57635, 25.45587, 25.91717, 24.91613, 25.75817, 24.97268, 25.91574, 24.79952, 25.73672, 24.50421, 25.97219, 24.28893, 25.43292, 23.74185, 25.92373, 23.87292
25.60354, 25.56109, 24.39575, 25.26376, 25.03860, 25.03604, 24.07272, 25.04186, 24.37771, 24.88320, 24.50576, 25.93899, 25.48565, 25.72210, 25.72994, 27.06179, 26.04766, 26.25811, 24.61645, 26.06262, 24.63351, 26.13024, 23.73461, 25.77444, 25.28573, 25.32244, 25.48059, 25.38207, 25.09542, 24.97058, 24.80212, 25.87795
26.08062, 25.49975, 26.00320, 25.20284, 25.27862, 24.36978, 25.84536, 24.70419, 25.46185, 24.31918, 25.11535, 24.87765, 25.80660, 25.66778, 27.20141, 26.85165, 27.86627, 26.63763, 26.39877, 25.46670, 25.15359, 24.76766, 24.91339, 24.67532, 25.89410, 25.98678, 25.99926, 25.81213, 25.53189, 25.88577, 26.47018, 24.63021
25.29183, 25.03201, 24.42620, 25.46697, 25.43545, 24.43698, 24.30224, 25.14718, 24.92770, 24.91931, 24.57037, 25.83483, 25.01480, 25.98068, 28.82168, 31.68545, 32.53338, 30.96478, 26.71755, 26.86654, 24.88738, 24.40698, 24.76434, 25.87878, 25.03497, 25.59347, 25.53292, 26.50781, 25.49264, 25.93377, 25.23080, 26.42269
25.52935, 24.49944, 25.39794, 25.09390, 25.40646, 24.93557, 25.01614, 23.86068, 25.26815, 24.40710, 25.83453, 24.86923, 25.71780, 25.75018, 31.33450, 32.46529, 33.52663, 32.79177, 28.45593, 25.80886, 24.96060, 24.41278, 25.97674, 24.85382, 25.67843, 25.02065, 26.38583, 25.69668, 25.59265, 25.34194, 25.58694, 25.72698
24.18731, 24.36489, 23.99471, 24.87567, 24.74374, 25.14916, 24.75692, 25.66073, 24.91232, 24.84432, 25.18517, 25.86904, 25.65441, 26.71453, 32.13296, 34.29009, 33.49709, 33.26336, 27.77990, 26.30502, 25.17343, 25.31158, 24.98684, 25.71346, 25.22930, 25.39602, 25.08724, 26.14800, 25.74749, 25.57031, 26.07131, 26.94720
24.35674, 23.52276, 24.92745, 25.03756, 25.26159, 24.79855, 25.73605, 24.45400, 24.68252, 24.61202, 26.02032, 24.89413, 26.46362, 26.92831, 33.62499, 33.50768, 33.97692, 32.65957, 27.02365, 25.25100, 25.22762, 24.64642, 25.49240, 25.45599, 25.34435, 24.95950, 25.78802, 25.03127, 26.26412, 25.38183, 26.45910, 25.19396
24.23849, 23.88668, 23.34381, 25.24038, 24.73748, 25.42642, 25.08032, 25.52459, 24.74163, 24.57379, 24.79150, 25.78979, 26.07308, 27.78955, 33.21822, 34.47692, 32.67016, 30.76113, 25.31835, 25.87478, 24.75582, 25.36877, 24.78304, 25.31906, 25.21566, 25.19567, 25.41384, 26.35821, 25.94705, 25.56756, 25.49392, 25.98077
24.97561, 23.31420, 24.90838, 24.35067, 24.95580, 24.75985, 25.94683, 24.65298, 25.05920, 24.63867, 25.89559, 24.96853, 27.43102, 28.29623, 33.94604, 34.30016, 32.82632, 29.68688, 26.81240, 25.40060, 25.53851, 24.52957, 26.01772, 25.20278, 24.95748, 25.36563, 25.56433, 25.46118, 25.29510, 24.44580, 26.21206, 25.82919
