22.78481, 22.73593, 23.55230, 23.36749, 23.46368, 22.47949, 22.50533, 23.28655, 23.96054, 24.00106, 23.06591, 23.57498, 24.29745, 23.71780, 23.56487, 23.60214, 23.94058, 23.66781, 23.88973, 23.66461, 24.12203, 23.60848, 23.75967, 23.46475, 23.81683, 23.90188, 23.04421, 23.22158, 23.69253, 23.33502, 23.58416, 22.41659
22.72027, 23.86962, 23.72051, 23.29894, 22.93517, 23.22470, 23.60928, 22.99755, 23.76959, 23.35644, 23.27453, 23.95623, 23.58917, 24.84884, 23.75280, 24.21563, 24.16632, 24.03536, 24.03243, 23.79794, 23.31158, 23.95867, 23.37310, 23.48004, 23.77639, 23.51101, 23.69052, 23.80557, 24.57348, 23.30429, 22.43231, 22.71636
24.42309, 23.11444, 22.86563, 22.60443, 22.84374, 22.65829, 22.55551, 23.63003, 23.92089, 22.85287, 23.59393, 23.66790, 23.93365, 23.37893, 23.84344, 24.01119, 24.33138, 23.73861, 23.92053, 24.03262, 23.77172, 24.38043, 23.55688, 23.16796, 24.61791, 24.51998, 23.81268, 24.72054, 24.11096, 24.36218, 22.78689, 23.82080
24.02069, 23.64950, 23.92111, 23.45843, 23.23419, 23.57949, 21.93521, 23.44717, 24.15838, 22.97967, 23.26928, 23.90435, 23.75271, 23.50970, 23.54196, 23.90478, 23.72231, 23.62283, 23.66070, 23.36419, 23.74822, 23.66784, 23.48937, 23.44164, 24.04305, 24.33749, 24.92300, 24.65435, 23.63326, 23.45986, 23.08261, 24.34027
23.28402, 22.78521, 23.05905, 23.73580, 23.60824, 23.59329, 22.69070, 23.22820, 23.17462, 24.11090, 23.43356, 24.52258, 23.88708, 23.99218, 24.04281, 24.31320, 24.47952, 24.09857, 23.82028, 24.21527, 24.50726, 23.91934, 23.07452, 23.67388, 24.75213, 24.77203, 24.80877, 24.63424, 24.63931, 24.93502, 23.91296, 23.60461
23.10546, 23.55184, 21.89416, 22.98651, 23.82818, 23.34939, 23.91332, 23.28805, 23.84255, 23.35946, 23.61569, 23.80731, 23.77709, 23.91604, 23.70068, 24.47204, 24.17550, 24.12374, 24.50659, 23.85354, 24.04562, 23.72656, 24.15066, 23.78564, 24.67126, 24.46710, 25.02560, 25.42840, 24.35525, 24.31286, 24.21966, 24.41686
23.47799, 22.89294, 23.44888, 23.01293, 23.68054, 24.16622, 23.71920, 23.27249, 23.22412, 23.44161, 24.10391, 23.81878, 24.12640, 23.97924, 23.86648, 23.85125, 24.72415, 24.13891, 23.63015, 23.84075, 24.24359, 23.26254, 23.91613, 23.56774, 24.15716, 23.78536, 24.59905, 24.55282, 24.53906, 23.56811, 23.98657, 24.18823
23.02261, 23.58856, 21.57055, 23.01031, 23.57968, 23.80084, 24.00289, 23.45297, 23.51086, 23.57382, 23.05822, 23.94558, 24.47634, 24.04717, 23.36798, 23.85803, 24.06454, 23.62679, 23.64358, 23.95580, 23.47875, 24.13140, 23.89480, 23.93139, 24.19625, 23.85223, 24.27981, 23.98504, 24.53961, 24.29696, 24.52105, 24.17510
23.06478, 21.48901, 23.16476, 23.33477, 24.02117, 23.59207, 23.53283, 23.06942, 23.08123, 23.13561, 23.33032, 23.75836, 24.29989, 23.71243, 23.48095, 23.82559, 23.75064, 24.00097, 23.71499, 23.77694, 23.78723, 23.57229, 24.13452, 24.07711, 23.87664, 24.28579, 24.34558, 23.94576, 24.26644, 23.81027, 24.05975, 23.50347
22.52050, 21.71847, 21.68957, 23.47466, 23.88946, 23.56237, 23.36523, 23.87808, 23.21224, 23.44970, 23.65750, 23.46853, 23.67462, 23.80798, 23.92019, 23.41232, 23.55349, 23.70510, 23.60150, 23.22973, 23.88076, 23.77789, 24.10659, 23.98690, 23.64617, 24.58285, 24.41241, 24.23132, 24.96206, 25.35559, 24.53466, 23.33013
22.22610, 22.38775, 22.34588, 23.23159, 23.36404, 22.75924, 23.43871, 23.30960, 23.46853, 23.42761, 23.50091, 23.98348, 24.08596, 23.63488, 23.92346, 24.03500, 23.99401, 23.88958, 23.53900, 23.92953, 24.72973, 23.86303, 24.01193, 24.46026, 24.17257, 24.86730, 24.23416, 24.41638, 24.62564, 23.83953, 24.05242, 23.50225
22.81796, 21.55392, 22.34750, 22.88180, 23.35040, 23.16937, 22.85098, 22.96713, 23.10903, 23.41650, 24.33856, 23.91335, 23.63491, 23.38067, 23.59442, 24.11743, 23.64388, 23.85748, 23.75262, 23.85183, 23.80026, 24.09680, 24.09368, 24.30468, 24.10452, 24.72885, 24.14492, 24.24722, 24.19735, 23.93801, 23.68463, 23.21557
22.33581, 21.10882, 21.96472, 22.09768, 22.95437, 23.54531, 22.52575, 22.84802, 23.22546, 23.11401, 23.09042, 23.57662, 24.04910, 23.28503, 23.84985, 23.36816, 24.08737, 23.44830, 23.24951, 23.73742, 23.84283, 24.10436, 23.93200, 24.62515, 24.59085, 24.05245, 24.15490, 24.01190, 24.29464, 24.47958, 23.82229, 23.90093
21.47372, 22.37750, 21.24865, 22.15508, 23.06726, 22.66204, 23.06988, 22.43069, 22.34820, 23.00131, 23.66900, 23.30432, 23.80764, 23.67953, 23.02221, 23.61801, 23.72271, 23.63787, 23.50872, 23.26812, 24.04864, 24.11752, 23.56942, 23.61834, 24.11654, 24.43743, 23.94000, 24.54464, 23.78091, 24.24722, 23.86312, 24.18704
21.41644, 20.43258, 21.28610, 21.22970, 23.08093, 22.68655, 22.84316, 22.32153, 23.38964, 23.54806, 23.12591, 23.00335, 23.74954, 22.73519, 23.55139, 23.82687, 23.78250, 23.58389, 23.88006, 23.68655, 24.09631, 23.77828, 23.45230, 23.66360, 23.76333, 23.79977, 23.25030, 23.84893, 24.08514, 23.80548, 23.39776, 25.25466
20.67230, 20.21517, 20.59368, 21.99575, 22.75335, 22.36276, 22.70275, 22.66271, 23.35745, 23.33236, 23.75753, 23.48922, 23.70327, 24.09414, 23.48998, 23.63198, 18.46093, 23.59728, 23.88662, 23.34646, 23.76724, 23.97323, 23.22207, 23.33618, 23.32577, 24.00112, 23.30383, 24.10320, 23.31912, 23.87264, 23.94552, 24.09591
21.28185, 20.49230, 22.23928, 21.08138, 22.01626, 21.50863, 22.24853, 22.15182, 22.73849, 22.20269, 23.10391, 22.89678, 22.60580, 22.71325, 22.13888, 22.91046, 22.98681, 23.23409, 23.71160, 23.46493, 23.53729, 23.16613, 23.66073, 23.34432, 23.68005, 24.02825, 23.77603, 23.79327, 24.71719, 25.10696, 24.30166, 24.47192
22.89193, 21.88522, 21.76083, 22.64450, 22.66003, 22.60827, 22.26086, 22.04312, 22.70642, 22.31396, 22.21847, 23.12347, 22.40258, 22.59582, 21.87380, 22.42718, 23.40527, 23.15048, 23.57891, 23.57366, 23.69393, 23.15881, 23.22784, 23.08428, 24.12567, 24.12170, 23.91790, 24.75393, 25.12646, 25.34814, 24.57858, 25.32864
22.77136, 22.48245, 23.23397, 23.58862, 24.53143, 24.12689, 24.27932, 24.43569, 23.92562, 23.27450, 24.07025, 23.25814, 24.30065, 24.13894, 23.72103, 24.27871, 24.67352, 24.58227, 24.89709, 24.67370, 25.56643, 25.48736, 25.32849, 25.36422, 25.31637, 24.91787, 24.90017, 25.27172, 24.66296, 24.50503, 24.41564, 25.35800
23.50250, 23.21633, 24.09005, 23.70477, 24.29754, 23.86257, 23.63458, 24.77352, 24.92953, 24.47247, 24.54977, 24.98385, 24.40231, 24.85549, 24.99407, 24.76592, 24.85827, 25.06622, 25.68856, 25.51312, 25.79852, 26.30294, 25.30236, 25.78207, 25.16512, 25.47140, 25.14398, 25.29058, 24.37234, 24.40615, 24.17028, 24.35809
22.64443, 23.69210, 24.33956, 23.57101, 24.49270, 24.30300, 24.03903, 24.58804, 25.48364, 24.87789, 25.07037, 25.34262, 25.02548, 25.09945, 24.63796, 25.67428, 25.87621, 25.47772, 25.43740, 26.16128, 26.10058, 26.03274, 25.48812, 25.83175, 26.15490, 25.54849, 25.95544, 25.04266, 24.83322, 24.66003, 24.01892, 25.25256
23.78121, 23.52014, 24.18691, 24.60171, 24.29894, 25.36996, 25.00375, 24.68484, 24.82907, 24.73416, 24.68182, 25.52090, 25.24087, 25.12444, 25.35296, 25.14218, 25.36999, 25.39367, 25.47479, 25.62914, 25.73541, 25.78375, 25.39108, 24.84484, 25.79629, 25.48535, 25.19494, 24.98126, 24.92239, 25.44326, 25.59579, 24.73135
20.09310, 23.53094, 24.61038, 24.32055, 24.46548, 24.14764, 24.97296, 25.90112, 24.99050, 24.90667, 24.77633, 25.06976, 25.99447, 25.61834, 24.80197, 25.15899, 26.22265, 25.61834, 25.59542, 25.11294, 25.77224, 25.48248, 25.06176, 25.01580, 25.48251, 25.29418, 24.52883, 24.94937, 24.48776, 24.94906, 24.23626, 25.26577
24.31756, 23.31426, 22.90267, 23.02670, 24.90350, 25.42553, 25.19128, 25.16177, 25.51800, 24.90038, 24.13210, 25.53265, 25.38418, 25.45455, 25.18807, 25.71612, 24.96072, 25.52798, 26.12808, 25.54907, 25.78863, 26.31869, 25.90985, 25.57223, 24.87121, 26.03726, 24.88943, 25.46279, 24.19720, 25.92407, 24.25756, 25.52358
